user_id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories_activity,calories_calories,total_sleep_records,total_minutes_asleep,total_time_in_bed,weight_kg,bmi,fat_percent,is_manual_report,avg_hr,min_hr,max_hr,total_calories_minute,total_steps_minute,total_intensity_minute,total_mets_minute,minutes_stage1,minutes_stage2,minutes_stage3
3372868164,4/24/2016,6731,4.590000153,4.590000153,0,0.8899999857,0.1899999976,3.49000001,0.01999999955,14,7,292,1127,1921,1921,,,,,,,,,,,1921.480319,6731,348,20544,,,
3372868164,4/25/2016,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024,2010,2010,,,,,,,,,,,2010.707946,5995,416,21498,,,
3372868164,4/26/2016,8283,5.789999962,5.789999962,0,1.850000024,0.05000000075,3.869999886,0.009999999776,22,2,333,1083,2057,2057,,,,,,,,,,,2057.005293,8283,403,21993,,,
3372868164,4/27/2016,7904,5.420000076,5.420000076,0,1.580000043,0.6299999952,3.190000057,0.009999999776,24,13,346,1057,2095,2095,,,,,,,,,,,2095.913774,7904,444,22409,,,
3372868164,4/28/2016,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055,1972,1972,,,,,,,,,,,1972.547702,5512,385,21090,,,
3372868164,4/29/2016,9135,6.230000019,6.230000019,0,0,0,6.21999979,0.009999999776,0,0,402,1038,2044,2044,,,,,,,,,,,2044.939925,9135,402,21864,,,
3372868164,4/30/2016,5250,3.579999924,3.579999924,0,1.059999943,0.09000000358,2.420000076,0.009999999776,17,4,300,1119,1946,1946,,,,,,,,,,,1946.920483,5250,359,20816,,,
3372868164,5/1/2016,3077,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842,1237,1237,,,,,,,,,,,1166.506158,2901,160,12472,,,
3977333714,4/12/2016,8856,5.980000019,5.980000019,0,3.059999943,0.9100000262,2.00999999,0,44,19,131,777,1450,1450,,,,,,,,,,,1450.653908,8856,301,20644,274,182,13
3977333714,4/13/2016,10035,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,1495,2,295,456,,,,,,,,1495.767249,10035,338,21286,295,155,6
3977333714,4/14/2016,7641,5.110000134,5.110000134,0,0.3199999928,0.9700000286,3.819999933,0,5,23,214,801,1433,1433,1,291,397,,,,,,,,1433.29722,7641,275,20397,291,101,5
3977333714,4/15/2016,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,1468,1,424,556,,,,,,,,1468.572758,9010,312,20899,424,130,2
3977333714,4/16/2016,13459,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,1625,1625,1,283,510,,,,,,,,1625.064051,13459,412,23126,283,227,0
3977333714,4/17/2016,10415,6.96999979,6.96999979,0,0.6999999881,2.349999905,3.920000076,0,11,58,205,600,1529,1529,1,381,566,,,,,,,,1529.707659,10415,354,21769,381,181,4
3977333714,4/18/2016,11663,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,1584,1584,2,412,522,,,,,,,,1584.377718,11663,416,22547,412,107,3
3977333714,4/19/2016,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,1638,1,219,395,,,,,,,,1631.036997,12257,412,23211,219,172,4
3977333714,4/20/2016,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,1554,2,152,305,,,,,,,,1554.723778,11658,366,22125,152,172,7
3977333714,4/21/2016,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,1397,1397,1,332,512,,,,,,,,1396.3352,6072,242,19871,332,150,4
3977333714,4/22/2016,8911,5.960000038,5.960000038,0,2.329999924,0.5799999833,3.059999943,0,33,12,188,731,1481,1481,1,355,476,,,,,,,,1481.3619,8911,311,21081,355,120,1
3977333714,4/23/2016,12058,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0,92,252,724,1638,1638,1,235,372,,,,,,,,1638.766698,12058,436,23321,235,136,1
3977333714,4/24/2016,14112,10,10,0,3.269999981,4.559999943,2.170000076,0,30,95,129,660,1655,1655,1,310,526,,,,,,,,1655.350419,14112,409,23557,310,214,2
3977333714,4/25/2016,11177,8.479999542,8.479999542,0,5.619999886,0.4300000072,2.410000086,0,50,9,133,781,1570,1570,1,262,467,,,,,,,,1568.145346,11168,301,22316,262,201,4
3977333714,4/26/2016,11388,7.619999886,7.619999886,0,0.4499999881,4.21999979,2.950000048,0,7,95,170,797,1551,1551,1,250,371,,,,,,,,1551.912978,11388,381,22085,250,119,2
3977333714,4/27/2016,7193,5.039999962,5.039999962,0,0,0.4199999869,4.619999886,0,0,10,176,714,1377,1377,1,349,540,,,,,,,,1377.292029,7193,196,19600,349,186,5
3977333714,4/28/2016,7114,4.880000114,4.880000114,0,1.370000005,0.2899999917,3.220000029,0,15,8,190,804,1407,1407,1,261,423,,,,,,,,1407.718938,7114,251,20033,261,155,7
3977333714,4/29/2016,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,1545,1,333,478,,,,,,,,1545.237327,10645,322,21990,333,145,0
3977333714,4/30/2016,13238,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,0,43,52,194,687,1650,1650,1,237,382,,,,,,,,1650.220704,13238,427,23484,284,176,4
3977333714,5/1/2016,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,1501,,,,,,,,,,,1501.529389,10414,327,21368,336,202,6
3977333714,5/2/2016,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,0,24,143,176,713,1760,1760,,,,,,,,,,,1760.895963,16520,534,25059,230,146,8
3977333714,5/3/2016,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,1710,,,,,,,,,,,1709.598854,14335,481,24329,292,200,8
3977333714,5/4/2016,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,1628,,,,,,,,,,,1619.793799,13373,376,23051,213,120,3
3977333714,5/5/2016,12312,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,1618,,,,,,,,,,,1618.107321,12312,396,23027,318,160,2
3977333714,5/6/2016,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,1590,,,,,,,,,,,1589.36689,11677,365,22618,323,183,6
3977333714,5/7/2016,11550,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,1574,1574,,,,,,,,,,,1574.820996,11550,380,22411,237,205,1
3977333714,5/8/2016,13585,9.090000153,9.090000153,0,0.6800000072,5.239999771,3.170000076,0,9,116,171,688,1633,1633,,,,,,,,,,,1633.847795,13585,430,23251,259,197,0
3977333714,5/9/2016,14687,10.07999992,10.07999992,0,0.7699999809,5.599999905,3.549999952,0,8,122,151,1159,1667,1667,,,,,,,,,,,1658.231487,14513,419,23598,,,
3977333714,5/10/2016,13072,8.779999733,8.779999733,0,0.0700000003,5.400000095,3.309999943,0,1,115,196,676,1630,1630,,,,,,,,,,,1630.193758,13072,429,23199,312,135,5
3977333714,5/11/2016,746,0.5,0.5,0,0.3700000048,0,0.1299999952,0,4,0,9,13,52,52,,,,,,,,,,,,,,,,,
4020332650,4/12/2016,8539,6.119999886,6.119999886,0,0.150000006,0.2399999946,5.679999828,0,4,15,331,712,3654,3654,,,,,,,,83.49901363,49,133,3647.698348,8489,373,26521,356,21,1
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1981,1981,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/14/2016,108,0.07999999821,0.07999999821,0,0,0,0.02999999933,0,0,0,3,1437,2011,2011,,,,,,,,,,,1996.393025,38,3,14515,,,
4020332650,4/15/2016,1882,1.350000024,1.350000024,0,0.2099999934,0.3600000143,0.7699999809,0,36,18,87,1299,2951,2951,,,,,,,,,,,2948.857539,1873,231,21440,,,
4020332650,4/16/2016,1982,1.419999957,1.419999957,0,0.4499999881,0.3700000048,0.5899999738,0,65,21,55,1222,3051,3051,1,77,77,,,,,,,,3051.462378,1969,292,22186,77,0,0
4020332650,4/17/2016,16,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,1438,1990,1990,,,,,,,,,,,1988.415704,7,2,14457,,,
4020332650,4/18/2016,62,0.03999999911,0.03999999911,0,0,0,0.03999999911,0,0,0,2,1438,1995,1995,,,,,,,,,,,1995.017624,62,2,14505,,,
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,1980,,,,,,,,,,,1980.575924,0,0,14400,,,
4020332650,5/2/2016,475,0.3400000036,0.3400000036,0,0,0.03999999911,0.2899999917,0,0,11,31,1350,2207,2207,,,,,,,,90.30093424,66,123,2207.792017,465,53,16052,42,1,5
4020332650,5/3/2016,4496,3.220000029,3.220000029,0,0,0,3.150000095,0.05000000075,0,0,174,950,2828,2828,,,,,,,,77.87700956,52,127,2825.071594,4465,174,20540,311,4,1
4020332650,5/4/2016,10252,7.349999905,7.349999905,0,0.6700000167,1.039999962,5.579999924,0,13,46,346,531,3879,3879,,,,,,,,83.45616618,49,147,3872.30116,10194,477,28154,447,27,30
4020332650,5/5/2016,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.0700000003,38,42,196,916,3429,3429,,,,,,,,85.57474311,49,126,3426.809074,11713,394,24915,226,18,4
4020332650,5/6/2016,4369,3.130000114,3.130000114,0,0,0,3.099999905,0.009999999776,0,0,177,855,2704,2704,,,,,,,,75.64283228,50,116,2701.973269,4357,177,19645,385,17,6
4020332650,5/7/2016,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,2975,,,,,,,,89.0917041,64,117,2843.089313,5005,184,20671,,,
4020332650,5/8/2016,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,3089,3089,,,,,,,,78.04106124,51,131,3083.096632,5812,263,22416,364,20,18
4020332650,5/9/2016,4556,3.269999981,3.269999981,0,0.200000003,0.1199999973,2.940000057,0,3,5,173,1225,2785,2785,,,,,,,,86.66172596,55,155,2784.909886,4556,192,20248,29,1,4
4020332650,5/10/2016,5546,3.980000019,3.980000019,0,0,0,3.869999886,0.03999999911,0,0,206,774,2926,2926,,,,,,,,72.61970379,46,142,2915.435349,5474,206,21197,413,33,14
4020332650,5/11/2016,3689,2.650000095,2.650000095,0,0.1099999994,0.1700000018,2.329999924,0,2,8,134,1296,2645,2645,,,,,,,,91.23313239,64,133,2639.80517,3663,156,19193,,,
4020332650,5/12/2016,590,0.4199999869,0.4199999869,0,0,0,0.4099999964,0,0,0,21,721,1120,1120,,,,,,,,94.2696737,70,125,1030.312102,257,11,7491,,,
4057192912,4/12/2016,5394,4.03000021,4.03000021,0,0,0,3.940000057,0,0,0,164,1276,2286,2286,,,,,,,,,,,2274.018266,5394,164,18434,,,
4057192912,4/13/2016,5974,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280,2306,2306,,,,,,,,,,,2290.301786,5974,160,18566,,,
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,1776,,,,,,,,,,,1776.384029,0,0,14400,,,
4057192912,4/15/2016,3984,2.950000048,2.950000048,0,0.2099999934,0.2599999905,2.440000057,0,3,6,88,873,1527,1527,,,,,,,,,,,1509.926418,3937,107,12240,,,
4319703577,4/12/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440,2115,2115,,,,,,,,,,,1455.984078,0,0,14400,,,
4319703577,4/13/2016,8204,5.5,5.5,0,0.5299999714,0.5899999738,1.309999943,0,8,15,96,1234,2135,2135,,,,,,,,,,,1748.928943,3619,150,17299,79,7,1
4319703577,4/14/2016,10210,6.880000114,6.880000114,0,0.1099999994,0.3300000131,6.440000057,0,1,9,339,589,2302,2302,1,535,557,,,,,,,,2298.760922,10210,360,22733,486,15,1
4319703577,4/15/2016,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,1985,1985,1,465,491,,,,,,,,1981.351619,5664,228,19596,435,23,1
4319703577,4/16/2016,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,1884,1884,1,506,522,,,,,,,,1881.167738,4744,194,18607,506,15,1
4319703577,4/17/2016,29,0.01999999955,0.01999999955,0,0,0,0.01999999955,0,0,0,3,1363,1464,1464,,,,,,,,,,,1461.76143,29,3,14460,56,10,8
4319703577,4/18/2016,2276,1.549999952,1.549999952,0,0.0700000003,0.3300000131,1.120000005,0,1,9,58,824,1632,1632,1,515,551,,,,,,,,1632.805704,2229,79,16152,513,28,7
4319703577,4/19/2016,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604,2200,2200,2,461,498,,,,,,,,2200.223861,8925,311,21765,493,20,12
4319703577,4/20/2016,8954,6.010000229,6.010000229,0,0,0.6800000072,5.309999943,0,0,18,306,671,2220,2220,1,523,543,,,,,,,,2214.27537,8915,342,21904,437,8,0
4319703577,4/21/2016,3702,2.480000019,2.480000019,0,0,0,0.349999994,0,0,0,34,1265,1792,1792,1,59,65,,,,,,,,1525.650306,517,34,15092,129,9,3
4319703577,4/22/2016,4500,3.019999981,3.019999981,0,0.05999999866,0.8100000024,2.150000095,0,1,19,176,709,1886,1886,1,533,550,,,,,,,,1886.945956,4500,217,18666,516,18,1
4319703577,4/23/2016,4935,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546,1945,1945,1,692,722,,,,,,,,1945.477064,4935,233,19245,639,19,3
4319703577,4/24/2016,4081,2.74000001,2.74000001,0,0.05999999866,0.200000003,2.470000029,0,1,5,191,692,1880,1880,1,467,501,,,,,,,,1880.981642,4081,204,18607,516,30,5
4319703577,4/25/2016,9259,6.210000038,6.210000038,0,0,0.2800000012,5.929999828,0,0,8,390,544,2314,2314,1,488,506,,,,,,,,2314.253384,9259,406,22893,478,18,2
4319703577,4/26/2016,9899,6.639999866,6.639999866,0,0.5699999928,0.9200000167,5.150000095,0,8,21,288,649,2236,2236,1,505,516,,,,,,,,2236.312994,9899,354,22122,466,8,0
4319703577,4/27/2016,10780,7.230000019,7.230000019,0,0.4099999964,1.919999957,4.909999847,0,6,47,300,680,2324,2324,1,286,307,,,,,,,,2324.463472,10780,412,22994,382,24,1
4319703577,4/28/2016,10817,7.28000021,7.28000021,0,1.00999999,0.3300000131,5.940000057,0,13,8,359,552,2367,2367,1,497,522,,,,,,,,2367.527809,10810,414,23420,483,18,7
4319703577,4/29/2016,7990,5.360000134,5.360000134,0,0.4499999881,0.7900000215,4.119999886,0,6,18,289,624,2175,2175,1,523,546,,,,,,,,2175.962262,7990,343,21525,477,18,7
4319703577,4/30/2016,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,2092,1,490,516,,,,,,,,2092.36083,8221,290,20698,477,24,4
4319703577,5/1/2016,1251,0.8399999738,0.8399999738,0,0,0,0.8399999738,0,0,0,67,836,1593,1593,,,,,,,,,,,1593.886055,1251,67,15767,526,10,1
4319703577,5/2/2016,9261,6.239999771,6.239999771,0,0,0.4399999976,5.710000038,0,0,11,344,585,2270,2270,,,,,,,,,,,2264.61819,9121,366,22402,467,31,2
4319703577,5/3/2016,9648,6.46999979,6.46999979,0,0.5799999833,1.070000052,4.829999924,0,8,26,287,669,2235,2235,,,,,,,,,,,2235.605362,9648,363,22115,420,29,1
4319703577,5/4/2016,10429,7.019999981,7.019999981,0,0.5899999738,0.5799999833,5.849999905,0,8,13,313,1106,2282,2282,,,,,,,,,,,2282.814392,10429,363,22582,,,
4319703577,5/5/2016,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,2530,,,,,,,,,,,2530.080529,13658,477,25028,81,9,4
4319703577,5/6/2016,9524,6.420000076,6.420000076,0,0.4099999964,0.4699999988,5.460000038,0,6,11,314,692,2266,2266,,,,,,,,,,,2264.314916,9426,354,22399,385,27,5
4319703577,5/7/2016,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,2158,,,,,,,,,,,2158.435629,7937,344,21377,515,27,2
4319703577,5/8/2016,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,1792,1792,,,,,,,,,,,1791.510635,3672,153,17743,652,30,1
4319703577,5/9/2016,10378,6.960000038,6.960000038,0,0.1400000006,0.5600000024,6.25,0,2,14,374,490,2345,2345,,,,,,,,,,,2345.432067,10362,408,23229,526,29,4
4319703577,5/10/2016,9487,6.369999886,6.369999886,0,0.2099999934,0.4600000083,5.699999809,0,3,12,329,555,2260,2260,,,,,,,,,,,2260.718236,9487,362,22390,513,28,0
4319703577,5/11/2016,9129,6.130000114,6.130000114,0,0.200000003,0.7400000095,5.179999828,0,3,18,311,574,2232,2232,,,,,,,,,,,2232.042756,9129,356,22106,510,24,0
4319703577,5/12/2016,17,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,0,257,257,,,,,,,,,,,246.8716365,17,2,2445,230,17,1
4388161847,4/12/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955,2955,,,,,,,,,,,1878.191929,0,0,14400,,,
4388161847,4/13/2016,10993,8.449999809,8.449999809,0,0.05999999866,0.6299999952,3.880000114,0,1,14,150,1275,3092,3092,,,,,,,,,,,2510.255722,5938,181,19246,,,
4388161847,4/14/2016,8863,6.820000172,6.820000172,0,0.1299999952,1.070000052,5.619999886,0,10,35,219,945,2998,2998,,,,,,,,,,,2998.063962,8863,319,22986,208,14,9
4388161847,4/15/2016,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066,3066,1,499,526,,,,,,,,3066.800581,8758,299,23513,298,4,2
4388161847,4/16/2016,6580,5.059999943,5.059999943,0,0.2099999934,0.400000006,4.449999809,0,6,9,253,609,3073,3073,2,426,448,,,,,,,,3073.452517,6580,289,23564,540,20,3
4388161847,4/17/2016,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572,2572,2,619,641,,,,,,,,2572.601298,4660,201,19724,498,18,1
4388161847,4/18/2016,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274,3274,1,99,104,,,,,,,,3274.053841,11009,336,25102,138,7,4
4388161847,4/19/2016,10181,7.829999924,7.829999924,0,1.370000005,0.6899999976,5.769999981,0,20,16,249,704,3015,3015,1,329,338,,,,,,,,3015.019863,10181,341,23116,433,14,4
4388161847,4/20/2016,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083,3083,1,421,451,,,,,,,,3083.104331,10553,369,23638,430,25,0
4388161847,4/21/2016,10055,7.730000019,7.730000019,0,0.3700000048,0.3899999857,6.980000019,0,7,12,272,853,3069,3069,1,442,458,,,,,,,,3069.539599,10055,317,23534,290,6,0
4388161847,4/22/2016,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,3544,1,82,85,,,,,,,,3543.913519,12139,501,27171,164,6,3
4388161847,4/23/2016,13236,10.18000031,10.18000031,0,4.5,0.3199999928,5.349999905,0,58,5,215,749,3306,3306,1,478,501,,,,,,,,3306.922198,13236,399,25354,396,16,1
4388161847,4/24/2016,10243,7.880000114,7.880000114,0,1.080000043,0.5099999905,6.300000191,0,14,8,239,584,2885,2885,3,552,595,,,,,,,,2885.111566,10243,297,22120,552,36,7
4388161847,4/25/2016,12961,9.970000267,9.970000267,0,0.7300000191,1.399999976,7.840000153,0,11,31,301,1054,3288,3288,,,,,,,,,,,3288.922866,12961,396,25216,33,10,0
4388161847,4/26/2016,9461,7.28000021,7.28000021,0,0.9399999976,1.059999943,5.269999981,0,14,23,224,673,2929,2929,1,319,346,,,,,,,,2929.196924,9461,312,22458,464,42,0
4388161847,4/27/2016,11193,8.609999657,8.609999657,0,0.6999999881,2.50999999,5.389999866,0,11,48,241,684,3074,3074,1,439,500,,,,,,,,3074.626377,11193,370,23573,423,26,6
4388161847,4/28/2016,10074,7.75,7.75,0,1.289999962,0.4300000072,6.03000021,0,19,9,234,878,2969,2969,1,428,458,,,,,,,,2969.108497,10074,309,22764,288,12,0
4388161847,4/29/2016,9232,7.099999905,7.099999905,0,0.8000000119,0.8899999857,5.420000076,0,13,16,236,1175,2979,2979,,,,,,,,,,,2979.151625,9232,307,22841,,,
4388161847,4/30/2016,12533,9.640000343,9.640000343,0,0.6999999881,2,6.940000057,0,14,43,300,537,3283,3283,2,409,430,,,,,,,,3283.183925,12533,428,25172,507,39,0
4388161847,5/1/2016,10255,7.889999866,7.889999866,0,1.00999999,0.6800000072,6.199999809,0,12,15,241,579,2926,2926,,,,,,,,60.02217947,39,105,2926.849165,10255,307,22440,556,24,13
4388161847,5/2/2016,10096,8.399999619,8.399999619,0,3.769999981,0.07999999821,4.550000191,0,33,4,204,935,3147,3147,,,,,,,,66.39496105,43,180,3147.275883,10096,311,24130,262,2,0
4388161847,5/3/2016,12727,9.789999962,9.789999962,0,1.129999995,0.7799999714,7.880000114,0,18,18,306,984,3290,3290,,,,,,,,66.62235142,44,135,3290.096726,12727,396,25225,111,3,0
4388161847,5/4/2016,12375,9.520000458,9.520000458,0,2.789999962,0.9300000072,5.800000191,0,35,21,251,632,3162,3162,,,,,,,,61.94766681,42,126,3162.144898,12375,398,24244,467,27,7
4388161847,5/5/2016,9603,7.380000114,7.380000114,0,0.6299999952,1.669999957,5.090000153,0,12,39,199,896,2899,2899,,,,,,,,61.04129794,42,123,2899.589311,9603,313,22231,283,9,2
4388161847,5/6/2016,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,3425,,,,,,,,69.07669761,47,151,3425.091796,13175,451,26260,,,
4388161847,5/7/2016,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,4022,,,,,,,,66.62712041,41,153,4022.461169,22770,732,30840,472,24,0
4388161847,5/8/2016,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,3934,,,,,,,,76.78011038,43,171,3934.812217,17298,575,30168,529,10,2
4388161847,5/9/2016,10218,7.860000134,7.860000134,0,0.3400000036,0.7300000191,6.789999962,0,6,19,258,1020,3013,3013,,,,,,,,64.05171717,44,140,3013.454699,10218,314,23104,127,8,2
4388161847,5/10/2016,10299,7.920000076,7.920000076,0,0.8100000024,0.6499999762,6.460000038,0,13,14,267,648,3061,3061,,,,,,,,61.22121702,41,121,3061.061652,10299,334,23469,477,18,3
4388161847,5/11/2016,10201,7.840000153,7.840000153,0,0.5299999714,0.7900000215,6.53000021,0,8,18,256,858,2954,2954,,,,,,,,59.97196611,40,125,2954.369904,10201,316,22651,292,7,0
4388161847,5/12/2016,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,1623,,,,,,,,60.24690977,44,136,1553.812571,3079,101,11913,,,
4445114986,4/12/2016,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,2113,,,,,,,,,,,2113.97649,3276,196,18392,429,22,6
4445114986,4/13/2016,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,2095,2,370,406,,,,,,,,2095.356209,2961,194,18230,370,29,7
4445114986,4/14/2016,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,2194,1,441,492,,,,,,,,2194.319551,3974,231,19091,441,48,3
4445114986,4/15/2016,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,2496,2,337,379,,,,,,,,2496.381867,7198,350,21719,337,31,11
4445114986,4/16/2016,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,2180,2180,1,462,499,,,,,,,,2180.75663,3945,225,18973,462,29,8
4445114986,4/17/2016,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,1933,1,98,107,,,,,,,,1931.911521,2258,114,16808,98,6,3
4445114986,4/18/2016,6155,4.239999771,4.239999771,0,2,0.2899999917,1.950000048,0,25,6,162,1247,2248,2248,,,,,,,,,,,2248.341345,6155,249,19561,,,
4445114986,4/19/2016,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,1954,2,388,424,,,,,,,,1954.324829,2064,121,17003,388,29,7
4445114986,4/20/2016,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,1974,1,439,462,,,,,,,,1974.439328,2072,137,17178,439,20,3
4445114986,4/21/2016,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,2150,2150,1,436,469,,,,,,,,2146.964263,3789,215,18679,436,28,5
4445114986,4/22/2016,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,2432,1,388,417,,,,,,,,2432.015468,6831,317,21159,388,21,8
4445114986,4/23/2016,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,2149,,,,,,,,,,,2149.093817,4363,201,18753,,,
4445114986,4/24/2016,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,2247,,,,,,,,,,,2247.07681,5002,244,19608,,,
4445114986,4/25/2016,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,2070,2070,1,328,345,,,,,,,,2070.93662,3385,179,18071,329,9,7
4445114986,4/26/2016,6326,4.409999847,4.409999847,0,2.410000086,0.03999999911,1.960000038,0,29,1,180,839,2291,2291,2,353,391,,,,,,,,2291.427015,6326,269,19995,353,32,6
4445114986,4/27/2016,7243,5.03000021,5.03000021,0,2.619999886,0.02999999933,2.380000114,0,32,1,194,839,2361,2361,1,332,374,,,,,,,,2361.906011,7243,292,20610,332,37,5
4445114986,4/28/2016,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,2203,1,419,442,,,,,,,,2203.872616,4493,236,19231,419,17,6
